postTime,msgFrom,title,link,desc
2014/09/19,西安交通大学第一附属医院,关于实时荧光定量PCR仪项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2719.htm,关于实时荧光定量PCR仪项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于高档麻醉机项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2710.htm,关于高档麻醉机项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于倒置显微镜成像分析系统项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2729.htm,关于倒置显微镜成像分析系统项目的招标公告
2017/01/05,西安交通大学第一附属医院,关于毛细管电泳仪采购项目院内招标第二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4766.htm,关于毛细管电泳仪采购项目院内招标第二次公告
2014/09/19,西安交通大学第一附属医院,关于颌面手术动力系统项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2726.htm,关于颌面手术动力系统项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于脊柱外科多功能电动麽钻系统招标的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2723.htm,关于脊柱外科多功能电动麽钻系统招标的公告
2014/09/19,西安交通大学第一附属医院,关于-86℃冰箱项目招标的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2724.htm,关于-86℃冰箱项目招标的公告
2014/09/19,西安交通大学第一附属医院,关于医用手套项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2731.htm,关于医用手套项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于程序降温仪招标（集体采购）的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2736.htm,关于程序降温仪招标（集体采购）的公告
2014/09/19,西安交通大学第一附属医院,关于电动（气动）取皮机项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2733.htm,关于电动（气动）取皮机项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于甲胎蛋白、肝胆酸等试剂招标（集体采购）的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2738.htm,关于甲胎蛋白、肝胆酸等试剂招标（集体采购）的公告
2016/12/07,西安交通大学第一附属医院,关于毛细管电泳仪采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4704.htm,关于毛细管电泳仪采购项目院内招标公告
2016/12/12,西安交通大学第一附属医院,关于腹腔镜摄像系统项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4714.htm,关于腹腔镜摄像系统项目院内招标（集体采购）公告
2014/09/19,西安交通大学第一附属医院,关于过氧化氢等离子低温灭菌系统项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2708.htm,关于过氧化氢等离子低温灭菌系统项目的招标公告
2016/12/12,西安交通大学第一附属医院,关于尿动力分析仪项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4716.htm,关于尿动力分析仪项目的招标公告
2016/12/06,西安交通大学第一附属医院,关于全自动多功能血液净化治疗机采购项目院内招标第二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4696.htm,关于全自动多功能血液净化治疗机采购项目院内招标第二次公告
2016/12/06,西安交通大学第一附属医院,关于兴善寺医院导视系统设计、制作安装项目的招标二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4697.htm,关于兴善寺医院导视系统设计、制作安装项目的招标二次公告
2016/12/09,西安交通大学第一附属医院,关于KIS能量助推系统项目的招标二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4709.htm,关于KIS能量助推系统项目的招标二次公告
