postTime,msgFrom,title,link,desc
2015/07/31,第四军医大学,第四军医大学二区食堂厨房设备及安装招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10767.htm,第四军医大学二区食堂厨房设备及安装招标公告
2015/08/26,第四军医大学,西京医院高清车牌识别智能收费管理系统安装工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10780.htm,西京医院高清车牌识别智能收费管理系统安装工程招标公告
2015/08/21,第四军医大学,唐都医院医疗设备集中采购公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10784.htm,唐都医院医疗设备集中采购公告
2015/09/10,第四军医大学,唐都医院高层住宅楼热水箱招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10824.htm,唐都医院高层住宅楼热水箱招标公告
2015/09/15,第四军医大学,唐都医院住院一部、脑、骨科楼空调末端维保-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10836.htm,唐都医院住院一部、脑、骨科楼空调末端维保
2015/09/21,第四军医大学,唐都医院干部公寓楼结构主体沉降观测招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10870.htm,唐都医院干部公寓楼结构主体沉降观测招标公告
2015/09/22,第四军医大学,西京医院门诊一键式报警系统安装工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10867.htm,西京医院门诊一键式报警系统安装工程招标公告
2015/09/24,第四军医大学,唐都医院财务供应科订制工装招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10888.htm,唐都医院财务供应科订制工装招标公告
2015/09/22,第四军医大学,西京医院室外保洁（医疗区、家属区）招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10864.htm,西京医院室外保洁（医疗区、家属区）招标公告
2013/09/24,第四军医大学,第四军医大学第二附属医院新公寓楼监理招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8367.htm,第四军医大学第二附属医院新公寓楼监理招标公告
2013/09/30,第四军医大学,唐都医院综合服务楼改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8345.htm,唐都医院综合服务楼改造工程招标公告
2013/10/10,第四军医大学,唐都医院病房大楼物业服务管理招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8366.htm,唐都医院病房大楼物业服务管理招标公告
2013/10/10,第四军医大学,第四军医大学唐都医院社会化饮食保障项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8365.htm,第四军医大学唐都医院社会化饮食保障项目招标公告
2013/11/21,第四军医大学,关于校园网网络系统升级等设备器材集中采购公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/7103.htm,关于校园网网络系统升级等设备器材集中采购公告公示
2014/01/09,第四军医大学,第四军医大学智能通道门禁及访客管理系统工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8174.htm,第四军医大学智能通道门禁及访客管理系统工程招标公告
2014/01/10,第四军医大学,西京医院住院二部翻建基础工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8184.htm,西京医院住院二部翻建基础工程招标公告
2014/01/17,第四军医大学,唐都医院新公寓楼桩基工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8247.htm,唐都医院新公寓楼桩基工程招标公告
2014/03/07,第四军医大学,西京医院住院二部大楼工程监理项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8517.htm,西京医院住院二部大楼工程监理项目招标公告
2016/10/21,第四军医大学,关于冰冻切片机等项目集中采购的二次公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11997.htm,关于冰冻切片机等项目集中采购的二次公告公示
2014/03/13,第四军医大学,西京医院回旋加速器实用基地工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8544.htm,西京医院回旋加速器实用基地工程招标公告
2014/03/14,第四军医大学,口腔医院老动力站配电柜、热交换器等设备处理公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8559.htm,口腔医院老动力站配电柜、热交换器等设备处理公告
2015/12/23,第四军医大学,唐都医院传染科门诊零星改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11154.htm,唐都医院传染科门诊零星改造工程招标公告
2014/03/28,第四军医大学,第四军医大学西京医院神经内科招聘英文期刊医学编辑-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8736.htm,第四军医大学西京医院神经内科招聘英文期刊医学编辑
2014/04/04,第四军医大学,唐都医院四栋住院楼物业管理招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8675.htm,唐都医院四栋住院楼物业管理招标公告
2015/09/24,第四军医大学,唐都医院护士服采购招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10885.htm,唐都医院护士服采购招标公告
2014/03/07,第四军医大学,西京医院住院二部大楼工程地基检测招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8519.htm,西京医院住院二部大楼工程地基检测招标公告
2015/09/25,第四军医大学,新校区学员宿舍一区工程沉降观测招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/10899.htm,新校区学员宿舍一区工程沉降观测招标公告
