postTime,msgFrom,title,link,desc
2014/05/27,陕西省人民医院,陕西省人民医院关于招聘合同制重症医学科医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10129.htm,陕西省人民医院关于招聘合同制重症医学科医师的通知
2014/05/30,陕西省人民医院,陕西省人民医院关于招聘本科生护士考试安排的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10132.htm,陕西省人民医院关于招聘本科生护士考试安排的通知
2014/06/04,陕西省人民医院,陕西省人民医院关于本科生护士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10138.htm,陕西省人民医院关于本科生护士招聘名单的公示
2014/05/12,陕西省人民医院,陕西省人民医院关于收费员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10174.htm,陕西省人民医院关于收费员招聘名单的公示
2014/05/14,陕西省人民医院,陕西省人民医院关于信息科技术人员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10142.htm,陕西省人民医院关于信息科技术人员招聘名单的公示
2014/05/15,陕西省人民医院,陕西省人民医院关于检验科技术人员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/9879.htm,陕西省人民医院关于检验科技术人员招聘名单的公示
2014/05/14,陕西省人民医院,陕西省人民医院关于药剂科硕士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10143.htm,陕西省人民医院关于药剂科硕士招聘名单的公示
2014/05/21,陕西省人民医院,陕西省人民医院2014年部分聘用制医师招聘面试公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10155.htm,陕西省人民医院2014年部分聘用制医师招聘面试公告
2014/05/21,陕西省人民医院,陕西省人民医院关于药剂科人员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10154.htm,陕西省人民医院关于药剂科人员招聘名单的公示
2014/05/21,陕西省人民医院,陕西省人民医院关于招聘合同制泌尿外科医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10151.htm,陕西省人民医院关于招聘合同制泌尿外科医师的通知
